codigo,nombre_producto,origen,origen_clasificacion,origen_promedio_venta,cantidad_transferir,destino,destino_clasificacion,destino_promedio_venta,mayor_costo,costo_total
7709172863125,ITRACASP SHAMPOO 120 ML,calicanto 33336,D,0.0,1.0,metro 33045,L,0.33,14923.75,14923.75
7709172863125,ITRACASP SHAMPOO 120 ML,calicanto 33336,D,0.0,1.0,metro 33045,L,0.33,15966.5,15966.5
7709172863125,ITRACASP SHAMPOO 120 ML,calicanto 33336,D,0.0,1.0,metro 33045,L,0.33,14845.67,14845.67
7709172863125,ITRACASP SHAMPOO 120 ML ,calicanto 33336,D,0.0,1.0,metro 33045,L,0.33,14923.75,14923.75
7709172863125,ITRACASP SHAMPOO 120 ML ,calicanto 33336,D,0.0,1.0,metro 33045,L,0.33,15966.5,15966.5
7709172863125,ITRACASP SHAMPOO 120 ML ,calicanto 33336,D,0.0,1.0,metro 33045,L,0.33,14845.67,14845.67
7709172863132,PROPOLVIK NARANJA MIEL X 20 SOBRES,globald 26873,D,0.05,1.0,cosmocentro3 28047,L,0.32,27999.8,27999.8
7709172863132,PROPOLVIK NARANJA MIEL X 20 SOBRES,globald 26873,D,0.05,1.0,cosmocentro3 28047,L,0.32,28000.0,28000.0
7709172863132,PROPOLVIK NARANJA MIEL X 20 SOBRES,globald 26873,D,0.05,1.0,podium 29434,L,0.33,27999.8,27999.8
7709172863132,PROPOLVIK NARANJA MIEL X 20 SOBRES,globald 26873,D,0.05,1.0,podium 29434,L,0.33,28000.0,28000.0
7709172863132,PROPOLVIK PASTILLAS NARANJA MIEL 20 SOBRES,globald 26873,D,0.05,1.0,cosmocentro3 28047,L,0.32,27999.8,27999.8
7709172863132,PROPOLVIK PASTILLAS NARANJA MIEL 20 SOBRES,globald 26873,D,0.05,1.0,cosmocentro3 28047,L,0.32,28000.0,28000.0
7709172863132,PROPOLVIK PASTILLAS NARANJA MIEL 20 SOBRES,globald 26873,D,0.05,1.0,podium 29434,L,0.33,27999.8,27999.8
7709172863132,PROPOLVIK PASTILLAS NARANJA MIEL 20 SOBRES,globald 26873,D,0.05,1.0,podium 29434,L,0.33,28000.0,28000.0
7709172863149,CATUGEL BARROS ESPINILLAS X 20 GR,calle_quinta 40285,D,0.0,1.0,carmesi 33593,B,0.67,16218.0,16218.0
7709172863149,CATUGEL BARROS ESPINILLAS X 20 GR,calle_quinta 40285,D,0.0,1.0,carmesi 33593,B,0.67,16218.0,16218.0
7709172863149,CATUGEL BARROS ESPINILLAS X 20 GR,calle_quinta 40285,D,0.0,1.0,carmesi 33593,B,0.67,16218.0,16218.0
7709172863149,CATUGEL BARROS ESPINILLAS X 20 GR,calle_quinta 40285,D,0.0,1.0,carmesi 33593,B,0.67,16218.5,16218.5
7709172863149,CATUGEL BARROS ESPINILLAS X 20 GR,calle_quinta 40285,D,0.0,1.0,carmesi 33593,B,0.67,16218.0,16218.0
7709172863149,CATUGEL BARROS ESPINILLAS X 20 GR,calle_quinta 40285,D,0.0,1.0,carmesi 33593,B,0.67,16218.5,16218.5
7709172863149,CUTAGEL BARROS ESPINILLAS X 20 GR,calle_quinta 40285,D,0.0,1.0,carmesi 33593,B,0.67,16218.0,16218.0
7709172863149,CUTAGEL BARROS ESPINILLAS X 20 GR,calle_quinta 40285,D,0.0,1.0,carmesi 33593,B,0.67,16218.0,16218.0
7709172863149,CUTAGEL BARROS ESPINILLAS X 20 GR,calle_quinta 40285,D,0.0,1.0,carmesi 33593,B,0.67,16218.0,16218.0
7709172863149,CUTAGEL BARROS ESPINILLAS X 20 GR,calle_quinta 40285,D,0.0,1.0,carmesi 33593,B,0.67,16218.5,16218.5
7709172863149,CUTAGEL BARROS ESPINILLAS X 20 GR,calle_quinta 40285,D,0.0,1.0,carmesi 33593,B,0.67,16218.0,16218.0
7709172863149,CUTAGEL BARROS ESPINILLAS X 20 GR,calle_quinta 40285,D,0.0,1.0,carmesi 33593,B,0.67,16218.5,16218.5
7709172863149,CUTAGEL BARROS Y ESPINILLAS 20 GR,calle_quinta 40285,D,0.0,1.0,carmesi 33593,B,0.67,16218.0,16218.0
7709172863149,CUTAGEL BARROS Y ESPINILLAS 20 GR,calle_quinta 40285,D,0.0,1.0,carmesi 33593,B,0.67,16218.0,16218.0
7709172863149,CUTAGEL BARROS Y ESPINILLAS 20 GR,calle_quinta 40285,D,0.0,1.0,carmesi 33593,B,0.67,16218.0,16218.0
7709172863149,CUTAGEL BARROS Y ESPINILLAS 20 GR,calle_quinta 40285,D,0.0,1.0,carmesi 33593,B,0.67,16218.5,16218.5
7709172863149,CUTAGEL BARROS Y ESPINILLAS 20 GR,calle_quinta 40285,D,0.0,1.0,carmesi 33593,B,0.67,16218.0,16218.0
7709172863149,CUTAGEL BARROS Y ESPINILLAS 20 GR,calle_quinta 40285,D,0.0,1.0,carmesi 33593,B,0.67,16218.5,16218.5
7709172863149,CUTAGEL CREMA BARR ESPINI 20 GR,calle_quinta 40285,D,0.0,1.0,carmesi 33593,B,0.67,16218.0,16218.0
7709172863149,CUTAGEL CREMA BARR ESPINI 20 GR,calle_quinta 40285,D,0.0,1.0,carmesi 33593,B,0.67,16218.0,16218.0
7709172863149,CUTAGEL CREMA BARR ESPINI 20 GR,calle_quinta 40285,D,0.0,1.0,carmesi 33593,B,0.67,16218.0,16218.0
7709172863149,CUTAGEL CREMA BARR ESPINI 20 GR,calle_quinta 40285,D,0.0,1.0,carmesi 33593,B,0.67,16218.5,16218.5
7709172863149,CUTAGEL CREMA BARR ESPINI 20 GR,calle_quinta 40285,D,0.0,1.0,carmesi 33593,B,0.67,16218.0,16218.0
7709172863149,CUTAGEL CREMA BARR ESPINI 20 GR,calle_quinta 40285,D,0.0,1.0,carmesi 33593,B,0.67,16218.5,16218.5
7709172863149,CUTAGEL CREMA BARR.ESPINI 20 GR ,calle_quinta 40285,D,0.0,1.0,carmesi 33593,B,0.67,16218.0,16218.0
7709172863149,CUTAGEL CREMA BARR.ESPINI 20 GR ,calle_quinta 40285,D,0.0,1.0,carmesi 33593,B,0.67,16218.0,16218.0
7709172863149,CUTAGEL CREMA BARR.ESPINI 20 GR ,calle_quinta 40285,D,0.0,1.0,carmesi 33593,B,0.67,16218.0,16218.0
7709172863149,CUTAGEL CREMA BARR.ESPINI 20 GR ,calle_quinta 40285,D,0.0,1.0,carmesi 33593,B,0.67,16218.5,16218.5
7709172863149,CUTAGEL CREMA BARR.ESPINI 20 GR ,calle_quinta 40285,D,0.0,1.0,carmesi 33593,B,0.67,16218.0,16218.0
7709172863149,CUTAGEL CREMA BARR.ESPINI 20 GR ,calle_quinta 40285,D,0.0,1.0,carmesi 33593,B,0.67,16218.5,16218.5
7709172863149,CUTAGEL CREMA BARROS.ESPINI 20 GR ,calle_quinta 40285,D,0.0,1.0,carmesi 33593,B,0.67,16218.0,16218.0
7709172863149,CUTAGEL CREMA BARROS.ESPINI 20 GR ,calle_quinta 40285,D,0.0,1.0,carmesi 33593,B,0.67,16218.0,16218.0
7709172863149,CUTAGEL CREMA BARROS.ESPINI 20 GR ,calle_quinta 40285,D,0.0,1.0,carmesi 33593,B,0.67,16218.0,16218.0
7709172863149,CUTAGEL CREMA BARROS.ESPINI 20 GR ,calle_quinta 40285,D,0.0,1.0,carmesi 33593,B,0.67,16218.5,16218.5
7709172863149,CUTAGEL CREMA BARROS.ESPINI 20 GR ,calle_quinta 40285,D,0.0,1.0,carmesi 33593,B,0.67,16218.0,16218.0
7709172863149,CUTAGEL CREMA BARROS.ESPINI 20 GR ,calle_quinta 40285,D,0.0,1.0,carmesi 33593,B,0.67,16218.5,16218.5
7709172863149,CUTAGEL GEL BARROS EPINILLAS X 20 GR,calle_quinta 40285,D,0.0,1.0,carmesi 33593,B,0.67,16218.0,16218.0
7709172863149,CUTAGEL GEL BARROS EPINILLAS X 20 GR,calle_quinta 40285,D,0.0,1.0,carmesi 33593,B,0.67,16218.0,16218.0
7709172863149,CUTAGEL GEL BARROS EPINILLAS X 20 GR,calle_quinta 40285,D,0.0,1.0,carmesi 33593,B,0.67,16218.0,16218.0
7709172863149,CUTAGEL GEL BARROS EPINILLAS X 20 GR,calle_quinta 40285,D,0.0,1.0,carmesi 33593,B,0.67,16218.5,16218.5
7709172863149,CUTAGEL GEL BARROS EPINILLAS X 20 GR,calle_quinta 40285,D,0.0,1.0,carmesi 33593,B,0.67,16218.0,16218.0
7709172863149,CUTAGEL GEL BARROS EPINILLAS X 20 GR,calle_quinta 40285,D,0.0,1.0,carmesi 33593,B,0.67,16218.5,16218.5
7709172863156,PROPOLVIK ADULTOS 120 ML,bella_suiza 40350,D,0.0,2.0,ciudadela 28233,N,1.0,9900.0,19800.0
7709172863156,PROPOLVIK ADULTOS 120 ML,bella_suiza 40350,D,0.0,2.0,ciudadela 28233,N,1.0,9900.0,19800.0
7709172863156,PROPOLVIK ADULTOS 120ML,bella_suiza 40350,D,0.0,2.0,ciudadela 28233,N,1.0,9900.0,19800.0
7709172863156,PROPOLVIK ADULTOS 120ML,bella_suiza 40350,D,0.0,2.0,ciudadela 28233,N,1.0,9900.0,19800.0
7709179121846,EYES FLEX GTAS OFT X 5 ML,cosmocentro3 28047,D,0.0,1.0,ingenio 38147,L,0.33,7600.0,7600.0
7709179121846,EYES FLEX GTAS OFT X 5 ML,cosmocentro3 28047,D,0.0,1.0,ingenio 38147,L,0.33,7600.0,7600.0
7709179121846,EYES FLEX GTAS OFT X 5 ML,cosmocentro3 28047,D,0.0,1.0,ingenio 38147,L,0.33,7600.0,7600.0
7709179121846,EYES FLEX GTS X 5ML,cosmocentro3 28047,D,0.0,1.0,ingenio 38147,L,0.33,7600.0,7600.0
7709179121846,EYES FLEX GTS X 5ML,cosmocentro3 28047,D,0.0,1.0,ingenio 38147,L,0.33,7600.0,7600.0
7709179121846,EYES FLEX GTS X 5ML,cosmocentro3 28047,D,0.0,1.0,ingenio 38147,L,0.33,7600.0,7600.0
7709179121846,EYES FLEX X 5 ML,cosmocentro3 28047,D,0.0,1.0,ingenio 38147,L,0.33,7600.0,7600.0
7709179121846,EYES FLEX X 5 ML,cosmocentro3 28047,D,0.0,1.0,ingenio 38147,L,0.33,7600.0,7600.0
7709179121846,EYES FLEX X 5 ML,cosmocentro3 28047,D,0.0,1.0,ingenio 38147,L,0.33,7600.0,7600.0
7709233974470,RODIFLEX DUO 15 MG X 10 TAB,ciudadela 28233,D,0.0,1.0,unicentro 34391,L,0.33,10849.0,10849.0
7709233974487,GAZU 14  CAPSULAS,minimarket 31447,D,0.0,1.0,ingenio 38147,L,0.33,19500.0,19500.0
7709233974487,GAZU 14  CAPSULAS,minimarket 31447,D,0.0,1.0,ingenio 38147,L,0.33,19500.04,19500.04
7709233974487,GAZU PANTOPRAZOL 40MG 14 CAP,minimarket 31447,D,0.0,1.0,ingenio 38147,L,0.33,19500.0,19500.0
7709233974487,GAZU PANTOPRAZOL 40MG 14 CAP,minimarket 31447,D,0.0,1.0,ingenio 38147,L,0.33,19500.04,19500.04
7709233974487,GAZU(PANTOPRAZOL)40 MG TABLETA X 14 UND,minimarket 31447,D,0.0,1.0,ingenio 38147,L,0.33,19500.0,19500.0
7709233974487,GAZU(PANTOPRAZOL)40 MG TABLETA X 14 UND,minimarket 31447,D,0.0,1.0,ingenio 38147,L,0.33,19500.04,19500.04
7709266541465,PULMOSAN HEDERA HELIX - PROPOLEO X 120 ML,calicanto 33336,D,0.0,1.0,pasoancho 33511,B,0.67,9400.0,9400.0
7709266541465,PULMOSAN HEDERA HELIX - PROPOLEO X 120 ML,calicanto 33336,D,0.0,1.0,pasoancho 33511,B,0.67,9400.0,9400.0
7709266541465,PULMOSAN HEDERA HELIX - PROPOLEO X 120 ML,calicanto 33336,D,0.0,1.0,pasoancho 33511,B,0.67,9600.0,9600.0
7709266541465,PULMOSAN HEDERA HELIX - PROPOLEO X 120 ML,calicanto 33336,D,0.0,1.0,pasoancho 33511,B,0.67,9400.0,9400.0
7709266541465,PULMOSAN HEDERA HELIX PROPOLEO X 120 ML,calicanto 33336,D,0.0,1.0,pasoancho 33511,B,0.67,9400.0,9400.0
7709266541465,PULMOSAN HEDERA HELIX PROPOLEO X 120 ML,calicanto 33336,D,0.0,1.0,pasoancho 33511,B,0.67,9400.0,9400.0
7709266541465,PULMOSAN HEDERA HELIX PROPOLEO X 120 ML,calicanto 33336,D,0.0,1.0,pasoancho 33511,B,0.67,9600.0,9600.0
7709266541465,PULMOSAN HEDERA HELIX PROPOLEO X 120 ML,calicanto 33336,D,0.0,1.0,pasoancho 33511,B,0.67,9400.0,9400.0
7709266541465,PULMOSAN JBE 120 ML ,calicanto 33336,D,0.0,1.0,pasoancho 33511,B,0.67,9400.0,9400.0
7709266541465,PULMOSAN JBE 120 ML ,calicanto 33336,D,0.0,1.0,pasoancho 33511,B,0.67,9400.0,9400.0
7709266541465,PULMOSAN JBE 120 ML ,calicanto 33336,D,0.0,1.0,pasoancho 33511,B,0.67,9600.0,9600.0
7709266541465,PULMOSAN JBE 120 ML ,calicanto 33336,D,0.0,1.0,pasoancho 33511,B,0.67,9400.0,9400.0
7709266541465,PULMOSAN JBE X 120ML,calicanto 33336,D,0.0,1.0,pasoancho 33511,B,0.67,9400.0,9400.0
7709266541465,PULMOSAN JBE X 120ML,calicanto 33336,D,0.0,1.0,pasoancho 33511,B,0.67,9400.0,9400.0
7709266541465,PULMOSAN JBE X 120ML,calicanto 33336,D,0.0,1.0,pasoancho 33511,B,0.67,9600.0,9600.0
7709266541465,PULMOSAN JBE X 120ML,calicanto 33336,D,0.0,1.0,pasoancho 33511,B,0.67,9400.0,9400.0
7709416822659,TRIBACTER CREMA 20 GR,metro 33045,D,0.0,2.0,cosmocentro1 34060,A,3.33,7600.0,15200.0
7709416822659,TRIBACTER CREMA 20 GR,metro 33045,D,0.0,2.0,cosmocentro1 34060,A,3.33,7600.0,15200.0
7709416822659,TRIBACTER CREMA 20 GR,metro 33045,D,0.0,2.0,cosmocentro1 34060,A,3.33,7600.0,15200.0
7709416822659,TRIBACTER CREMA 20 GR,metro 33045,D,0.0,1.0,holguines 33044,B,0.67,7600.0,7600.0
7709416822659,TRIBACTER CREMA 20 GR,metro 33045,D,0.0,1.0,holguines 33044,B,0.67,7600.0,7600.0
7709416822659,TRIBACTER CREMA 20 GR,metro 33045,D,0.0,1.0,holguines 33044,B,0.67,7600.0,7600.0
7709416822659,TRIBACTER CREMA 20 GR,metro 33045,D,0.0,1.0,calle_quinta 40285,B,0.67,7600.0,7600.0
7709416822659,TRIBACTER CREMA 20 GR,metro 33045,D,0.0,1.0,calle_quinta 40285,B,0.67,7600.0,7600.0
7709416822659,TRIBACTER CREMA 20 GR,metro 33045,D,0.0,1.0,calle_quinta 40285,B,0.67,7600.0,7600.0
7709416822659,TRIBACTER CREMA 20 GR,metro 33045,D,0.0,1.0,pasoancho 33511,A,2.0,7600.0,7600.0
7709416822659,TRIBACTER CREMA 20 GR,metro 33045,D,0.0,1.0,pasoancho 33511,A,2.0,7600.0,7600.0
7709416822659,TRIBACTER CREMA 20 GR,metro 33045,D,0.0,1.0,pasoancho 33511,A,2.0,7600.0,7600.0
7709416822659,TRIBACTER CREMA 20 GR ,metro 33045,D,0.0,2.0,cosmocentro1 34060,A,3.33,7600.0,15200.0
7709416822659,TRIBACTER CREMA 20 GR ,metro 33045,D,0.0,2.0,cosmocentro1 34060,A,3.33,7600.0,15200.0
7709416822659,TRIBACTER CREMA 20 GR ,metro 33045,D,0.0,2.0,cosmocentro1 34060,A,3.33,7600.0,15200.0
7709416822659,TRIBACTER CREMA 20 GR ,metro 33045,D,0.0,1.0,holguines 33044,B,0.67,7600.0,7600.0
7709416822659,TRIBACTER CREMA 20 GR ,metro 33045,D,0.0,1.0,holguines 33044,B,0.67,7600.0,7600.0
7709416822659,TRIBACTER CREMA 20 GR ,metro 33045,D,0.0,1.0,holguines 33044,B,0.67,7600.0,7600.0
7709416822659,TRIBACTER CREMA 20 GR ,metro 33045,D,0.0,1.0,calle_quinta 40285,B,0.67,7600.0,7600.0
7709416822659,TRIBACTER CREMA 20 GR ,metro 33045,D,0.0,1.0,calle_quinta 40285,B,0.67,7600.0,7600.0
7709416822659,TRIBACTER CREMA 20 GR ,metro 33045,D,0.0,1.0,calle_quinta 40285,B,0.67,7600.0,7600.0
7709416822659,TRIBACTER CREMA 20 GR ,metro 33045,D,0.0,1.0,pasoancho 33511,A,2.0,7600.0,7600.0
7709416822659,TRIBACTER CREMA 20 GR ,metro 33045,D,0.0,1.0,pasoancho 33511,A,2.0,7600.0,7600.0
7709416822659,TRIBACTER CREMA 20 GR ,metro 33045,D,0.0,1.0,pasoancho 33511,A,2.0,7600.0,7600.0
7709416822659,TRIBACTER CREMA X 20 GR,metro 33045,D,0.0,2.0,cosmocentro1 34060,A,3.33,7600.0,15200.0
7709416822659,TRIBACTER CREMA X 20 GR,metro 33045,D,0.0,2.0,cosmocentro1 34060,A,3.33,7600.0,15200.0
7709416822659,TRIBACTER CREMA X 20 GR,metro 33045,D,0.0,2.0,cosmocentro1 34060,A,3.33,7600.0,15200.0
7709416822659,TRIBACTER CREMA X 20 GR,metro 33045,D,0.0,1.0,holguines 33044,B,0.67,7600.0,7600.0
7709416822659,TRIBACTER CREMA X 20 GR,metro 33045,D,0.0,1.0,holguines 33044,B,0.67,7600.0,7600.0
7709416822659,TRIBACTER CREMA X 20 GR,metro 33045,D,0.0,1.0,holguines 33044,B,0.67,7600.0,7600.0
7709416822659,TRIBACTER CREMA X 20 GR,metro 33045,D,0.0,1.0,calle_quinta 40285,B,0.67,7600.0,7600.0
7709416822659,TRIBACTER CREMA X 20 GR,metro 33045,D,0.0,1.0,calle_quinta 40285,B,0.67,7600.0,7600.0
7709416822659,TRIBACTER CREMA X 20 GR,metro 33045,D,0.0,1.0,calle_quinta 40285,B,0.67,7600.0,7600.0
7709416822659,TRIBACTER CREMA X 20 GR,metro 33045,D,0.0,1.0,pasoancho 33511,A,2.0,7600.0,7600.0
7709416822659,TRIBACTER CREMA X 20 GR,metro 33045,D,0.0,1.0,pasoancho 33511,A,2.0,7600.0,7600.0
7709416822659,TRIBACTER CREMA X 20 GR,metro 33045,D,0.0,1.0,pasoancho 33511,A,2.0,7600.0,7600.0
7709558307281,DESENSIBILIZANTE ANAL X 30 ML SEN INTIMO ,cosmocentro3 28047,D,0.0,1.0,calicanto 33336,L,0.33,15522.0,15522.0
7709558307281,DESENSIBILIZANTE ANAL X 30 ML SEN INTIMO ,cosmocentro3 28047,D,0.0,1.0,calicanto 33336,L,0.33,26639.0,26639.0
7709558307281,DESENSIBILIZANTE ANAL X 30 ML SEN INTIMO ,cosmocentro3 28047,D,0.0,1.0,minimarket 31447,B,0.67,15522.0,15522.0
7709558307281,DESENSIBILIZANTE ANAL X 30 ML SEN INTIMO ,cosmocentro3 28047,D,0.0,1.0,minimarket 31447,B,0.67,26639.0,26639.0
7709558307281,DESENSIBILIZANTE ANAL X 30 ML SEN INTIMO ,cosmocentro3 28047,D,0.0,1.0,ingenio 38147,B,0.67,15522.0,15522.0
7709558307281,DESENSIBILIZANTE ANAL X 30 ML SEN INTIMO ,cosmocentro3 28047,D,0.0,1.0,ingenio 38147,B,0.67,26639.0,26639.0
7709558307281,DESENSIBILIZANTE ANAL X 30ML SEN INTIMO,cosmocentro3 28047,D,0.0,1.0,calicanto 33336,L,0.33,15522.0,15522.0
7709558307281,DESENSIBILIZANTE ANAL X 30ML SEN INTIMO,cosmocentro3 28047,D,0.0,1.0,calicanto 33336,L,0.33,26639.0,26639.0
7709558307281,DESENSIBILIZANTE ANAL X 30ML SEN INTIMO,cosmocentro3 28047,D,0.0,1.0,minimarket 31447,B,0.67,15522.0,15522.0
7709558307281,DESENSIBILIZANTE ANAL X 30ML SEN INTIMO,cosmocentro3 28047,D,0.0,1.0,minimarket 31447,B,0.67,26639.0,26639.0
7709558307281,DESENSIBILIZANTE ANAL X 30ML SEN INTIMO,cosmocentro3 28047,D,0.0,1.0,ingenio 38147,B,0.67,15522.0,15522.0
7709558307281,DESENSIBILIZANTE ANAL X 30ML SEN INTIMO,cosmocentro3 28047,D,0.0,1.0,ingenio 38147,B,0.67,26639.0,26639.0
7709558307281,LUBRICANTE INTIMO ANAL SEN INTIMO DESENSIBILIZANTE FRASCO X 30 ML,cosmocentro3 28047,D,0.0,1.0,calicanto 33336,L,0.33,15522.0,15522.0
7709558307281,LUBRICANTE INTIMO ANAL SEN INTIMO DESENSIBILIZANTE FRASCO X 30 ML,cosmocentro3 28047,D,0.0,1.0,calicanto 33336,L,0.33,26639.0,26639.0
7709558307281,LUBRICANTE INTIMO ANAL SEN INTIMO DESENSIBILIZANTE FRASCO X 30 ML,cosmocentro3 28047,D,0.0,1.0,minimarket 31447,B,0.67,15522.0,15522.0
7709558307281,LUBRICANTE INTIMO ANAL SEN INTIMO DESENSIBILIZANTE FRASCO X 30 ML,cosmocentro3 28047,D,0.0,1.0,minimarket 31447,B,0.67,26639.0,26639.0
7709558307281,LUBRICANTE INTIMO ANAL SEN INTIMO DESENSIBILIZANTE FRASCO X 30 ML,cosmocentro3 28047,D,0.0,1.0,ingenio 38147,B,0.67,15522.0,15522.0
7709558307281,LUBRICANTE INTIMO ANAL SEN INTIMO DESENSIBILIZANTE FRASCO X 30 ML,cosmocentro3 28047,D,0.0,1.0,ingenio 38147,B,0.67,26639.0,26639.0
7709589774373,PULMOSAN NH HEDERA HELIX - MIEL X 120 ML,podium 29434,D,0.0,2.0,cosmocentro1 34060,A,2.67,9600.0,19200.0
7709589774373,PULMOSAN NH HEDERA HELIX - MIEL X 120 ML,podium 29434,D,0.0,2.0,cosmocentro1 34060,A,2.67,9600.0,19200.0
7709589774373,PULMOSAN NH HEDERA HELIX - MIEL X 120 ML,podium 29434,D,0.0,2.0,cosmocentro1 34060,A,2.67,9600.0,19200.0
7709589774373,PULMOSAN NH HEDERA HELIX - MIEL X 120 ML,podium 29434,D,0.0,1.0,unicentro 34391,B,0.67,9600.0,9600.0
7709589774373,PULMOSAN NH HEDERA HELIX - MIEL X 120 ML,podium 29434,D,0.0,1.0,unicentro 34391,B,0.67,9600.0,9600.0
7709589774373,PULMOSAN NH HEDERA HELIX - MIEL X 120 ML,podium 29434,D,0.0,1.0,unicentro 34391,B,0.67,9600.0,9600.0
7709589774373,PULMOSAN NH HEDERA HELIX 120ML,podium 29434,D,0.0,2.0,cosmocentro1 34060,A,2.67,9600.0,19200.0
7709589774373,PULMOSAN NH HEDERA HELIX 120ML,podium 29434,D,0.0,2.0,cosmocentro1 34060,A,2.67,9600.0,19200.0
7709589774373,PULMOSAN NH HEDERA HELIX 120ML,podium 29434,D,0.0,2.0,cosmocentro1 34060,A,2.67,9600.0,19200.0
7709589774373,PULMOSAN NH HEDERA HELIX 120ML,podium 29434,D,0.0,1.0,unicentro 34391,B,0.67,9600.0,9600.0
7709589774373,PULMOSAN NH HEDERA HELIX 120ML,podium 29434,D,0.0,1.0,unicentro 34391,B,0.67,9600.0,9600.0
7709589774373,PULMOSAN NH HEDERA HELIX 120ML,podium 29434,D,0.0,1.0,unicentro 34391,B,0.67,9600.0,9600.0
7709589774373,PULMOSAN NH HEDRA HELIX MIEL X 120 ML,podium 29434,D,0.0,2.0,cosmocentro1 34060,A,2.67,9600.0,19200.0
7709589774373,PULMOSAN NH HEDRA HELIX MIEL X 120 ML,podium 29434,D,0.0,2.0,cosmocentro1 34060,A,2.67,9600.0,19200.0
7709589774373,PULMOSAN NH HEDRA HELIX MIEL X 120 ML,podium 29434,D,0.0,2.0,cosmocentro1 34060,A,2.67,9600.0,19200.0
7709589774373,PULMOSAN NH HEDRA HELIX MIEL X 120 ML,podium 29434,D,0.0,1.0,unicentro 34391,B,0.67,9600.0,9600.0
7709589774373,PULMOSAN NH HEDRA HELIX MIEL X 120 ML,podium 29434,D,0.0,1.0,unicentro 34391,B,0.67,9600.0,9600.0
7709589774373,PULMOSAN NH HEDRA HELIX MIEL X 120 ML,podium 29434,D,0.0,1.0,unicentro 34391,B,0.67,9600.0,9600.0
7709589774373,PULMOSAN NH HERDERA HELIX 120ML,podium 29434,D,0.0,2.0,cosmocentro1 34060,A,2.67,9600.0,19200.0
7709589774373,PULMOSAN NH HERDERA HELIX 120ML,podium 29434,D,0.0,2.0,cosmocentro1 34060,A,2.67,9600.0,19200.0
7709589774373,PULMOSAN NH HERDERA HELIX 120ML,podium 29434,D,0.0,2.0,cosmocentro1 34060,A,2.67,9600.0,19200.0
7709589774373,PULMOSAN NH HERDERA HELIX 120ML,podium 29434,D,0.0,1.0,unicentro 34391,B,0.67,9600.0,9600.0
7709589774373,PULMOSAN NH HERDERA HELIX 120ML,podium 29434,D,0.0,1.0,unicentro 34391,B,0.67,9600.0,9600.0
7709589774373,PULMOSAN NH HERDERA HELIX 120ML,podium 29434,D,0.0,1.0,unicentro 34391,B,0.67,9600.0,9600.0
7709671805176,COLAGENO ALNATURE 60 CAP,calle_quinta 40285,D,0.0,1.0,podium 29434,L,0.33,17255.0,17255.0
7709671805176,COLAGENO ALNATURE 60 CAP,calle_quinta 40285,D,0.0,1.0,podium 29434,L,0.33,14706.0,14706.0
7709671805176,COLAGENO ALNATURE 60 CAP,calle_quinta 40285,D,0.0,1.0,carmesi 33593,L,0.33,17255.0,17255.0
7709671805176,COLAGENO ALNATURE 60 CAP,calle_quinta 40285,D,0.0,1.0,carmesi 33593,L,0.33,14706.0,14706.0
7709671805176,COLAGENO ALNATURE 60 CAP,calle_quinta 40285,D,0.0,1.0,pasoancho 33511,L,0.33,17255.0,17255.0
7709671805176,COLAGENO ALNATURE 60 CAP,calle_quinta 40285,D,0.0,1.0,pasoancho 33511,L,0.33,14706.0,14706.0
7709671805176,COLAGENO ALNATURE 60 CAP,calle_quinta 40285,D,0.0,1.0,minimarket 31447,B,1.0,17255.0,17255.0
7709671805176,COLAGENO ALNATURE 60 CAP,calle_quinta 40285,D,0.0,1.0,minimarket 31447,B,1.0,14706.0,14706.0
7709671805176,COLAGENO HIDROLIZADO ALNATURE 60 CAP,calle_quinta 40285,D,0.0,1.0,podium 29434,L,0.33,17255.0,17255.0
7709671805176,COLAGENO HIDROLIZADO ALNATURE 60 CAP,calle_quinta 40285,D,0.0,1.0,podium 29434,L,0.33,14706.0,14706.0
7709671805176,COLAGENO HIDROLIZADO ALNATURE 60 CAP,calle_quinta 40285,D,0.0,1.0,carmesi 33593,L,0.33,17255.0,17255.0
7709671805176,COLAGENO HIDROLIZADO ALNATURE 60 CAP,calle_quinta 40285,D,0.0,1.0,carmesi 33593,L,0.33,14706.0,14706.0
7709671805176,COLAGENO HIDROLIZADO ALNATURE 60 CAP,calle_quinta 40285,D,0.0,1.0,pasoancho 33511,L,0.33,17255.0,17255.0
7709671805176,COLAGENO HIDROLIZADO ALNATURE 60 CAP,calle_quinta 40285,D,0.0,1.0,pasoancho 33511,L,0.33,14706.0,14706.0
7709671805176,COLAGENO HIDROLIZADO ALNATURE 60 CAP,calle_quinta 40285,D,0.0,1.0,minimarket 31447,B,1.0,17255.0,17255.0
7709671805176,COLAGENO HIDROLIZADO ALNATURE 60 CAP,calle_quinta 40285,D,0.0,1.0,minimarket 31447,B,1.0,14706.0,14706.0
7709740450320,TRIDIRTEX CLOBETAZOL LOCION 60 ML,globald 26873,D,0.0,2.0,unicentro 34391,B,1.67,9000.0,18000.0
7709740450320,TRIDIRTEX CLOBETAZOL LOCION 60 ML,globald 26873,D,0.0,2.0,unicentro 34391,B,1.67,9000.0,18000.0
7709740450320,TRIDIRTEX CLOBETAZOL LOCION 60 ML,globald 26873,D,0.0,2.0,unicentro 34391,B,1.67,9000.0,18000.0
