Grupo,Cod Producto,Nombre,Inventario Caja,Inventario Blister,Costo Unidad,Costo Blister,Costo Caja,% Iva,Inventario Unidad,Costo Total,Costo Total Iva,Venta Total
RB HEALTH COLOMBIA,200045729,PRESERVAT.DUREX SENSITIVO DELGADO 6 UDS,0.0,0.0,7092.33,0.0,0.0,0.0,4.0,28369.32,0.0,64400
UNILEVER ANDINA COLOMBIA,200045744,CREMA PEINAR EGO FOR MEN 265 ML,1.0,0.0,0.0,0.0,11616.0,0.19,0.0,13823.04,2207.04,17300
PROCTER  GAMBLE COLOMBIA,200045780,MAQ GILLETTE VENUS SENSITIVE A.VERA 1UND,1.0,0.0,0.0,0.0,6533.5,0.19,0.0,7774.87,1241.37,10400
HENKEL COLOMBIANA S.A.,200045788,DTE.BALANCE CRE.CLINICAL CARE WOMEN 70GR,1.0,0.0,0.0,0.0,4108.0,0.19,0.0,4888.52,780.52,5700
BEIERSDORF S.A.,200045822,CURITAS TRANSPIEL 10 UND,3.0,0.0,0.0,0.0,1913.44,0.0,0.0,5740.32,0.0,7800
UNILEVER ANDINA COLOMBIA,200045848,ACO.DOVE RECONSTRUCCION+KERA 24 SBS 18ML,1.0,0.0,0.0,0.0,16094.0,0.19,0.0,19151.86,3057.86,24000
GENOMMA LAB.COLOMBIA,200045936,SUEROX BEB.HID.ENE.MORA AZUL 630 ML (SF),1.0,0.0,0.0,0.0,5197.0,0.19,0.0,6184.43,987.43,10100
JOHNSON  JOHNSON DE COLO,200046051,JABON ANTIBACTERIAL NEKO AVENA 110GRS,1.0,0.0,0.0,0.0,4590.0,0.19,0.0,5462.1,872.1,6900
JOHNSON  JOHNSON DE COLO,200046052,JABON ANTIBA NEKO EXTRA PROTECCION 110GR,1.0,0.0,0.0,0.0,4590.0,0.19,0.0,5462.1,872.1,6900
JOHNSON  JOHNSON DE COLO,200046053,3 JABON ANTIBACT NEKO EXTRA SUAVE 110GRS,2.0,0.0,0.0,0.0,10600.0,0.19,0.0,25228.0,4028.0,31600
JOHNSON  JOHNSON DE COLO,200046054,JABON ANTIBACTER NEKO EXTRA SUAVE 110GRS,1.0,0.0,0.0,0.0,4590.0,0.19,0.0,5462.1,872.1,6900
,500000001,GALLETA FESTIVAL FRESA X12UND,0.0,0.0,872.08,0.0,0.0,0.19,3.0,3113.33,497.09,3600
LA RED,500000004,GALLETA FESTIVAL CHOCOLATE X12 UND,0.0,0.0,931.3,0.0,0.0,0.19,11.0,12190.72,1946.42,13200
POSTOBON ,500000041,GATORADE BLUE ICE 500ML,2.0,0.0,0.0,0.0,2562.52,0.19,0.0,6098.8,973.76,8200
DICOLFARMA,614143299766,FUNGI-FIN LOCION GTS X 20 ML,9.0,0.0,0.0,0.0,6000.0,0.19,0.0,64260.0,10260.0,218700
DICOLFARMA,614143299773,SPRAY FUNGI-FIN X 30 ML,1.0,0.0,0.0,0.0,7384.0,0.19,0.0,8786.96,1402.96,26900
DICOLFARMA,614143299780,FUNGI-FIN ROLON 7 ML,4.0,0.0,0.0,0.0,7788.11,0.19,0.0,37071.4,5918.96,128800
DICOLFARMA,658325030822,FIBRA ARMONIZA CON PITAHAYA X 450 GR,6.0,0.0,0.0,0.0,13997.42,0.05,0.0,88183.75,4199.23,297000
DICOLFARMA,658325030839,FIBRA ARMONIZA CON BERENJENA X 450 GR,2.0,0.0,0.0,0.0,20996.0,0.05,0.0,44091.6,2099.6,99000
DICOLFARMA,658325030877,SCOBIT PURGANTE ARMONIZA X 60 GR,3.0,0.0,0.0,0.0,4842.5,0.05,0.0,15253.88,726.38,51900
DICOLFARMA,658325385922,FUNGI-FIN DESODORANTE X 125 ML,1.0,0.0,0.0,0.0,8697.0,0.19,0.0,10349.43,1652.43,35600
DICOLFARMA,658325385939,FUNGI-FIN DESODORANTE X 60 ML,1.0,0.0,0.0,0.0,5341.0,0.19,0.0,6355.79,1014.79,21600
DICOLFARMA,658325386097,RESCATE ESENCIAS FLORALES GOTAS 60 ML,2.0,0.0,0.0,0.0,13423.0,0.0,0.0,26846.0,0.0,67200
DICOLFARMA,658325386189,COLAGENO HIDROLIZADO 450 GR BOLSA,2.0,0.0,0.0,0.0,17812.33,0.0,0.0,35624.66,0.0,90200
MULTIFARMA,6915666885462,BOTILO PASTILLERO,2.0,0.0,0.0,0.0,9500.0,0.19,0.0,22610.0,3610.0,45600
COMIS-GCNG,6921875051376,LINCODELT LINCOMICINA 600MG X10 AMP,0.0,0.0,1800.0,0.0,0.0,0.0,9.0,16200.0,0.0,81000
,6934747801047,CLAVIJA AMERICAN TIPO C,2.0,0.0,0.0,0.0,8403.5,0.19,0.0,20000.33,3193.33,50800
MULTIFARMA,6935793302601,CORTA UÑAS BEBE YE 2954,1.0,0.0,0.0,0.0,1050.0,0.19,0.0,1249.5,199.5,1900
,6957090200398,CHUPO CADENA COLORES SURTIDOS,1.0,0.0,0.0,0.0,4958.0,0.19,0.0,5900.02,942.02,13800
,6957090201609,TETERO ONLY,1.0,0.0,0.0,0.0,5672.0,0.19,0.0,6749.68,1077.68,19600
MULTIFARMA,6970505530231,LABIAL LIPSTICK 99% ALOE VERA 3.5 GR,2.0,0.0,0.0,0.0,3193.25,0.19,0.0,7599.94,1213.44,20200
N/A ,6979,TRATA. PROKPIL MARIZANTE SOBRE SURTIDO,1.0,0.0,0.0,0.0,1891.0,0.19,0.0,2250.29,359.29,3200
,698946658744,CABLE AMERICAN TIPO C,1.0,0.0,0.0,0.0,3361.5,0.19,0.0,4000.19,638.69,13700
,71414329976,SHAMPOO ANTICASPA FUNGI-FIN X 200 ML,3.0,0.0,0.0,0.0,14555.49,0.19,0.0,51963.1,8296.63,198600
DICOLFARMA,737186238827,CHANCAPIDRA ARMONIZA X 500 ML,5.0,0.0,0.0,0.0,12402.5,0.0,0.0,62012.5,0.0,158000
DICOLFARMA,737186238896,ICE POWER FUNGI-FIN X 60 GR,5.0,0.0,0.0,0.0,4992.33,0.19,0.0,29704.36,4742.71,114000
,737186776053,ICE POWER SPRAY FUNGI-FIN X 60 ML,1.0,0.0,0.0,0.0,2136.25,0.19,0.0,2542.14,405.89,23600
LAB. COSMETICOS VOGUE S.A.S,7509552826562,LABIAL LIQUIDO TRUFA  VOGUE,1.0,0.0,0.0,0.0,4201.0,0.19,0.0,4999.19,798.19,6400
ASOCIACION PROFAMILIA,770004722,OBSEQUIO PROFAMILIA PRUEBA DE EMBARAZO,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
B C N MEDICAL S.A,770013050,OBS.BCN ECLOSYNT-NAS 50 MCG INH.200 DOSI,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
COOPIDROGAS,770015835,OBS.KIT POP SEPARATA TU DROGUERIA FEB,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
COOPIDROGAS,770016720,OBS.TAPABOCAS PQT X 3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
COOPIDROGAS,770017556,OBS.SEPARATA TU DROGUERIA PQT100 JUNIO,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
LABORATORIOS LA SANTE S.A,770018604,OBS.LA SANTE MINOXIDIL FORTE 5% 60 ML,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
TECNOQUIMICAS S.A.,7701021111975,WINNY SENSITIVE ETA 0X50 UNDS,1.0,0.0,0.0,0.0,27143.0,0.19,0.0,32300.17,5157.17,35200
TECNOQUIMICAS S.A.,7701021112361,PAÑAL CONTENT M 9 UDS,1.0,0.0,0.0,0.0,17871.0,0.19,0.0,21266.49,3395.49,29500
TECNOQUIMICAS S.A.,7701021112378,PAÑAL CONTENT M 21 UDS,2.0,0.0,0.0,0.0,34765.0,0.19,0.0,82740.7,13210.7,115800
TECNOQUIMICAS S.A.,7701021112422,PAÑAL CONTENT L 21 UDS,2.0,0.0,0.0,0.0,39849.0,0.19,0.0,94840.62,15142.62,128800
TECNOQUIMICAS S.A.,7701021116666,PAÑAL WINNY PANTS 5 30 UNDS,1.0,0.0,0.0,0.0,34901.6,0.19,0.0,41532.9,6631.3,48600
TECNOQUIMICAS S.A.,7701021118103,WINNY GOLD ETA 3 X 30 ,2.0,0.0,0.0,0.0,29937.0,0.19,0.0,71250.06,11376.06,83400
TECNOQUIMICAS S.A.,7701021118172,PAÑAL WINNY GOLD ETP 4X30 UNDA,1.0,0.0,0.0,0.0,36134.5,0.19,0.0,43000.06,6865.56,48000
TECNOQUIMICAS S.A.,7701021118202,WINNY GOLD 5 30 UNS,1.0,0.0,0.0,0.0,38811.0,0.19,0.0,46185.09,7374.09,55100
TECNOQUIMICAS S.A.,7701021118868,WINNY PANTS 6 30 UNDS,1.0,0.0,0.0,0.0,37932.48,0.19,0.0,45139.65,7207.17,51800
TECNOQUIMICAS S.A.,770102114281,TOAL HUMD.WINNY AVN Y MIEL 40UDS,21.0,0.0,0.0,0.0,6296.57,0.19,0.0,157351.28,25123.31,203700
TECNOQUIMICAS S.A.,7701021142955,TOALLITAS WINNY AVENA MIEL 80UNDS,18.0,0.0,0.0,0.0,10197.25,0.19,0.0,218425.1,34874.6,266400
TECNOQUIMICAS S.A.,770102116635,PAÑAL WINNY PANTS 4 30,3.0,0.0,0.0,0.0,30058.0,0.19,0.0,107307.06,17133.06,124500
pepsico,7702007059892,MANI LA ESPECIAL LIMON PIMINETA X12UND,10.0,0.0,0.0,0.0,1680.7,0.19,0.0,20000.33,3193.33,25000
pepsico,7702007063899,MANI LA ESPECIAL MIX ARANDANOS X 12 UND,1.0,0.0,0.0,0.0,1932.75,0.19,0.0,2299.97,367.22,2700
pepsico,7702007074185,MANI LA ESPECIAL PASAS X12UND,4.0,0.0,0.0,0.0,1344.5,0.19,0.0,6399.82,1021.82,9200
pepsico,7702007080476,CHOCOLATINA JET LECHE 11 GR,64.0,0.0,0.0,0.0,767.97,0.19,0.0,58488.6,9338.52,76800
pepsico,7702007080681,CHOCOLATINA JET CON LECHE 25GR 16UND,1.0,0.0,2356.03,0.0,37696.48,0.19,1.0,47662.49,7609.98,56600
pepsico,7702007083248,MANI LA ESPECIAL SAL X 12 UND,11.0,0.0,0.0,0.0,1344.5,0.19,0.0,17599.51,2810.01,24200
pepsico,7702025101290,GALLETAS DUX X9UND,2.0,0.0,0.0,0.0,599.69,0.19,0.0,1427.26,227.88,2200
pepsico,7702025136735,GALLETA FESTIVAL VAINILLA X12UND,8.0,0.0,0.0,0.0,935.86,0.19,0.0,8909.39,1422.51,9600
MULTIFARMA,7702025136797,GALLETA FESTIVAL LIMON ,9.0,0.0,0.0,0.0,935.86,0.19,0.0,10023.06,1600.32,10800
pepsico,7702025142033,FESTIVAL OREO RECREO ,5.0,0.0,0.0,0.0,939.17,0.19,0.0,5588.06,892.21,9000
pepsico,7702025142910,GALLETA FESTIVAL MINICHIPS X12UND,11.0,0.0,0.0,0.0,1075.67,0.19,0.0,14080.52,2248.15,19800
pepsico,7702025185368,GALLETAS DUX NOEL INTEGRAL 9 UND,7.0,0.0,0.0,0.0,599.77,0.19,0.0,4996.08,797.69,7700
TECNOQUIMICAS S.A.,7702057101060,CREMA #4 MULTIUSOS 30 GR,1.0,0.0,0.0,0.0,13277.0,0.0,0.0,13277.0,0.0,16900
TECNOQUIMICAS S.A.,7702057736965,VITA C MK NJA 10 SOBRES,0.0,0.0,1124.0,0.0,0.0,0.0,9.0,10116.0,0.0,19800
POSTOBON ,7702090020847,BRETAÑA 300 ML,20.0,0.0,0.0,0.0,2120.79,0.0,0.0,42415.8,0.0,54000
INDUSTRIA NACIANAL DE GASEOSAS,7702090023008,AGUA CRISTAL CON GAS 600 ML,21.0,0.0,0.0,0.0,1092.29,0.0,0.0,22938.09,0.0,50400
pepsico,7702090027884,AGUA H2O LIMA LIMON 600 ML,6.0,0.0,0.0,0.0,1820.71,0.19,0.0,12999.87,2075.61,19200
POSTOBON ,7702090029154,AGUA H2O MARACUYA 600ML,8.0,0.0,0.0,0.0,1820.71,0.19,0.0,17333.16,2767.48,25600
N/A ,7702090029819,MR TEA LIMON 500 ML,6.0,0.0,0.0,0.0,1750.67,0.19,0.0,12499.78,1995.76,18000
pepsico,7702090029826,MR TEA DURAZNO 500 ML,4.0,0.0,0.0,0.0,1750.67,0.19,0.0,8333.19,1330.51,12000
MULTIFARMA,7702090029864,JUGO HIT MANGO 500 ML,6.0,0.0,0.0,0.0,1960.67,0.19,0.0,13999.18,2235.16,19200
POSTOBON ,7702090029871,JUGO HIT PINA NARANJA 500 ML,18.0,0.0,0.0,0.0,1960.67,0.19,0.0,41997.55,6705.49,57600
POSTOBON ,7702090031928,GASEOSA POSTOBON MANZANA 400 ML,6.0,0.0,0.0,0.0,1750.63,0.19,0.0,12499.5,1995.72,15600
POSTOBON ,7702090032017,GASEOSA COLOMBIANA POSTOBON 400 ML,6.0,0.0,0.0,0.0,1750.57,0.19,0.0,12499.07,1995.65,15600
MULTIFARMA,7702090033601,JUGO HIT LULO 500 ML,2.0,0.0,0.0,0.0,1960.75,0.19,0.0,4666.59,745.09,6400
pepsico,7702090069570,AGUA H2O LIMONADA COCO 600ML POSTOBON,7.0,0.0,0.0,0.0,1820.71,0.19,0.0,15166.51,2421.54,22400
pepsico,7702090071849,SPEED MAX 310 ML,15.0,0.0,0.0,0.0,1400.53,0.19,0.0,24999.46,3991.51,34500
POSTOBON ,7702090073218,HATSU TEA  ROSADO 400 ML,1.0,0.0,0.0,0.0,2906.0,0.19,0.0,3458.14,552.14,4600
MULTIFARMA,7702192218050,GATORADE MANDARINA  500 ML X 12 UND,12.0,0.0,0.0,0.0,2591.0,0.19,0.0,36999.48,5907.48,46800
POSTOBON ,7702192224051,GATORADE MARACUYA  500 ML,3.0,0.0,0.0,0.0,2591.0,0.19,0.0,9249.87,1476.87,11700
INDUSTRIA NACIANAL DE GASEOSAS,7702192422051,GATORADE FRUT TROPICAL 500 ML X12UND,0.0,0.0,1993.08,0.0,0.0,0.19,9.0,21345.89,3408.17,35100
COMIS-GCNG,770289002313,IVERBLAS IVERMECT.5ML,10.0,0.0,0.0,0.0,8870.0,0.0,0.0,88700.0,0.0,227000
COMIS-GCNG,7702896000364,TOR CREMA PROTOLOGICA 10 GR,3.0,0.0,0.0,0.0,8800.0,0.0,0.0,26400.0,0.0,70200
COMIS-GCNG,7702896000562,PREDNIOFTAL 1% SUSP OFT FCO 5ML,3.0,0.0,0.0,0.0,27427.17,0.0,0.0,82281.51,0.0,219000
COMIS-GCNG,7702896001231,DEXABLAS DEXAM. 8MG  5 AMP BLASKOV,9.0,0.0,1487.1,0.0,7435.5,0.0,1.0,68406.6,0.0,556800
COMIS-GCNG,7702896001347,LAGRIKOV GOTAS 15ML,4.0,0.0,0.0,0.0,7000.0,0.0,0.0,28000.0,0.0,112000
COMIS-GCNG,7702896001774,"MEBLAINEX 15MG/1,5ML 5 AMP BLASKOV",6.0,0.0,2124.8,0.0,10624.0,0.0,4.0,72243.2,0.0,412200
BLASKOV LTDA,7702896002306,CONJUGENT GENTA 0.3% X 5ML,4.0,0.0,0.0,0.0,6600.0,0.0,0.0,26400.0,0.0,88400
COMIS-GCNG,7702896025855,ITROCSONA DESONIDA CREMA  X15GR,2.0,0.0,0.0,0.0,9000.0,0.0,0.0,18000.0,0.0,45000
COMIS-GCNG,7702896569472,DIUXOTON 20MG X 5 AMPOLLAS,1.0,0.0,2533.63,0.0,12668.15,0.0,3.0,20269.04,0.0,97400
LABORATORIOS MEDICK S.A.S,7703286100633,CREMA DE CALENDULA X 30 GR,1.0,0.0,0.0,0.0,5735.0,0.19,0.0,6824.65,1089.65,13000
LABORATORIOS MEDICK S.A.S,7703286115156,PSYLLIUM SABOR FRESAX 270 GR,2.0,0.0,0.0,0.0,24906.5,0.0,0.0,49813.0,0.0,103400
LABORATORIOS MEDICK S.A.S,7703286119758,GEL TERMICO CON ACEITE DE SEMILLA CANNABIS,1.0,0.0,0.0,0.0,13697.0,0.19,0.0,16299.43,2602.43,41300
COMIS-GCNG,7703286120402,"SHAMPOO CON EXTRACTOS NATURALES HENNA, RO",2.0,0.0,0.0,0.0,15786.0,0.19,0.0,37570.68,5998.68,70800
LABORATORIOS MEDICK S.A.S,7703286200753,LOCIÓN PIEL GRASOSA CON FILTRO SOLAR X 120 ML,1.0,0.0,0.0,0.0,21382.0,0.19,0.0,25444.58,4062.58,37400
COMIS-GCNG,7703286200951,PROTECTOR FACTOR 30 X 120 GR,2.0,0.0,0.0,0.0,28928.0,0.19,0.0,68848.64,10992.64,129000
LABORATORIOS MEDICK S.A.S,7703286202351,DISIDROL LOCION (ANTISUDORAL) X 60 ML,2.0,0.0,0.0,0.0,12788.75,0.19,0.0,30437.23,4859.73,58800
LABORATORIOS MEDICK S.A.S,7703286204850,CREMA ÁCIDO GLICÓLICO AL 12% COMPUESTA CON ALO,1.0,0.0,0.0,0.0,34718.0,0.19,0.0,41314.42,6596.42,70400
LABORATORIOS MEDICK S.A.S,7703286205109,ALERSAN CALMANTE Y SUAVISANTE X 60 GRS,2.0,0.0,0.0,0.0,15134.5,0.19,0.0,36020.11,5751.11,65000
COMIS-GCNG,7703286205208,PROTECTOR FACTOR 45 CREMA GEL X 100 GR,1.0,0.0,0.0,0.0,43036.0,0.19,0.0,51212.84,8176.84,95500
COMIS-GCNG,7703286205901,SHAMPOO K+B X 400 ML,1.0,0.0,0.0,0.0,16039.0,0.19,0.0,19086.41,3047.41,35400
COMIS-GCNG,7703286206250,SHAMPOO ESTIMULANTE X 400 ML,1.0,0.0,0.0,0.0,21734.67,0.19,0.0,25864.26,4129.59,46400
COMIS-GCNG,7703286207554,PROTECTOR SOLAR FACTOR 40 SPRAY X 100 ML,1.0,0.0,0.0,0.0,38535.0,0.19,0.0,45856.65,7321.65,90500
LABORATORIOS MEDICK S.A.S,7703286208001,ACEITE DE COCO X 120 ML,1.0,0.0,0.0,0.0,15336.0,0.19,0.0,18249.84,2913.84,36500
COMIS-GCNG,7703286208056,PROTECTOR SOLAR FACTOR 61 + X 60 GR,1.0,0.0,0.0,0.0,22172.0,0.19,0.0,26384.68,4212.68,53500
LABORATORIOS MEDICK S.A.S,7703286208155,"BRONCEADOR SPF 6 CON CANELA, ZANAHORIA Y ACH",5.0,0.0,0.0,0.0,19725.5,0.19,0.0,117366.73,18739.23,222500
LABORATORIOS MEDICK S.A.S,7703286210356,SHAMPOO CON EXTRACTOS NATURA CON FRAGANCIA,2.0,0.0,0.0,0.0,15786.0,0.19,0.0,37570.68,5998.68,70800
LABORATORIOS MEDICK S.A.S,7703286550803,CELOS,2.0,0.0,0.0,0.0,6378.5,0.0,0.0,12757.0,0.0,32400
LABORATORIOS MEDICK S.A.S,7703286550902,RENCORES,1.0,0.0,0.0,0.0,9440.0,0.0,0.0,9440.0,0.0,17800
LABORATORIOS MEDICK S.A.S,7703286552401,PACIENCIA Y TOLERANCIA,3.0,0.0,0.0,0.0,9440.0,0.0,0.0,28320.0,0.0,53400
LABORATORIOS MEDICK S.A.S,7703286700758,HUMIFICADOR,1.0,0.0,0.0,0.0,35742.0,0.19,0.0,42532.98,6790.98,56400
MULTIFARMA,7703460066946,NATUMALTA 400 ML,19.0,0.0,0.0,0.0,1890.75,0.19,0.0,42749.86,6825.61,49400
MULTIFARMA,7703460075887,JUGO HIT FRUTOS TROPICALES 500 ML,6.0,0.0,0.0,0.0,1960.75,0.19,0.0,13999.76,2235.26,19200
MULTIFARMA,7703460075917,JUGO HIT MORA 500 ML,12.0,0.0,0.0,0.0,1960.72,0.19,0.0,27999.08,4470.44,38400
COMIS-GCNG,7703712080027,ADIFAR ACETA/N-BUTIL 20 TABLETAS,1.0,0.0,0.0,0.0,13296.33,0.0,0.0,13296.33,0.0,37500
COASPHARMA S.A.S,7703712080058,BENCIFAR SOLUCION X 120 ML,2.0,0.0,0.0,0.0,16500.0,0.0,0.0,33000.0,0.0,75400
COMIS-GCNG,7703712080065,BENMACIT ALBENDAZOL SUP.10ML,2.0,0.0,0.0,0.0,5400.0,0.0,0.0,10800.0,0.0,27400
COMIS-GCNG,7703712080096,DIEKALIN SUSPENSION 120 ML,3.0,0.0,0.0,0.0,12800.0,0.0,0.0,38400.0,0.0,96000
COMIS-GCNG,7703712080126,INTIVAG DUCHA VAGINAL 120 ML,1.0,0.0,0.0,0.0,7600.0,0.0,0.0,7600.0,0.0,19300
COMIS-GCNG,7703712080218,HISLORT 10MG X 10 TAB,1.0,0.0,0.0,0.0,3600.0,0.0,0.0,3600.0,0.0,19200
COMIS-GCNG,7703712080256,NISTAFAR SUSPENSION 60 ML,3.0,0.0,0.0,0.0,12000.0,0.0,0.0,36000.0,0.0,90000
COMIS-GCNG,7703712080263,FLOXFAR 400 MG 20 TBLS,2.0,0.0,0.0,0.0,13700.0,0.0,0.0,27400.0,0.0,69400
COMIS-GCNG,7703712080270,OXIFAR 20 MG 10 CAPS,8.0,0.0,0.0,0.0,6700.0,0.0,0.0,53600.0,0.0,140800
COMIS-GCNG,7703712080409,PIRAXTEL SUSP X 15 ML ,5.0,0.0,0.0,0.0,9240.0,0.0,0.0,46200.0,0.0,192500
COMIS-GCNG,7703712080430,BECOLIT CREMA 40 GR,2.0,0.0,0.0,0.0,13900.0,0.0,0.0,27800.0,0.0,69600
COMIS-GCNG,7703712080454,DERMA 3 CREMA 40 GR,3.0,0.0,0.0,0.0,18806.1,0.0,0.0,56418.3,0.0,147900
COMIS-GCNG,7703712080478,SULTRIFAR F 120 ML SUSPENSION ,4.0,0.0,0.0,0.0,12800.0,0.0,0.0,51200.0,0.0,128000
COMIS-GCNG,7703712080560,HISLORTJARABE 120 ML,3.0,0.0,0.0,0.0,8015.33,0.0,0.0,24045.99,0.0,68700
COMIS-GCNG,7703712080638,ATRIXIB 200 MG CAJA X 10 CAP,2.0,0.0,0.0,0.0,13100.0,0.0,0.0,26200.0,0.0,65600
COMIS-GCNG,7703712080645,FUCIFAR CREMA TOPICA 15G PHARMADES,2.0,0.0,0.0,0.0,11800.0,0.0,0.0,23600.0,0.0,59800
COMIS-GCNG,7703712080713,MICIGENT CREMA TOP. 40 GR,3.0,0.0,0.0,0.0,11000.0,0.0,0.0,33000.0,0.0,83400
COMIS-GCNG,7703712085046,BINAFAR IBUP 200MG + METOC 500 MG  24 TABS,1.0,0.0,531.15,0.0,12747.63,0.0,16.0,21246.03,0.0,60700
COMIS-GCNG,7703712085053,HIDROXFAR 25MG X 20TAB,2.0,0.0,0.0,0.0,11300.0,0.0,0.0,22600.0,0.0,56600
N/A ,7703712085060,IBUPROFAR IBUPR/CAFEI 48 TBLS,0.0,5.0,0.0,2955.04,0.0,0.0,0.0,14775.2,0.0,42500
COASPHARMA S.A.S,7706659080709,OXIFAR PIROXICAM GEL,1.0,0.0,0.0,0.0,7142.5,0.0,0.0,7142.5,0.0,23000
COMIS-GCNG,7707019310177,EUCODINA DIHIDROCODEINA JBE 120ML,5.0,0.0,0.0,0.0,8700.0,0.0,0.0,43500.0,0.0,109000
MULTIFARMA,7707019332117,MICOTRAZOL 100MG X 4 TABS BIOQUIFAR,3.0,0.0,0.0,0.0,7400.0,0.0,0.0,22200.0,0.0,55500
COMIS-GCNG,7707019339123,DIFLENAC RETARD  100MG  20 CAPS,7.0,1.0,0.0,3850.0,7700.0,0.0,0.0,57750.0,0.0,158400
COMIS-GCNG,7707019364385,PROZIDEX OMEPRAZOL 20MG 250 CAPSULAS,1.0,0.0,0.0,0.0,25400.0,0.0,0.0,25400.0,0.0,66800
COMIS-GCNG,7707019381047,ATORFIT 20 MG 30 TBLS,3.0,0.0,0.0,0.0,13460.0,0.0,0.0,40380.0,0.0,104400
COMIS-GCNG,7707019381054,MIO RELAX 4 MG 10 TABLETAS,3.0,0.0,0.0,0.0,14343.33,0.0,0.0,43029.99,0.0,134400
COMIS-GCNG,7707019381085,MIO RELAX 2MG 20 TABL,2.0,0.0,0.0,0.0,15103.8,0.0,0.0,30207.6,0.0,98400
COMIS-GCNG,7707019384116,VERELIS 20 MG X 4 TABS,7.0,0.0,0.0,0.0,8241.88,0.0,0.0,57693.16,0.0,339500
COMIS-GCNG,7707019402087,REFLEXAL  METOCARBAMOL 750MG 20,2.0,0.0,0.0,0.0,6236.8,0.0,0.0,12473.6,0.0,35000
COMIS-GCNG,7707019413632,CORTISOLONA CREMA 40 GR,2.0,0.0,0.0,0.0,7400.0,0.0,0.0,14800.0,0.0,37000
COMIS-GCNG,7707019457247,ALGINACID ALGNT+HIDRX.ALM 360ML,2.0,0.0,0.0,0.0,12400.0,0.0,0.0,24800.0,0.0,63000
COMIS-GCNG,7707019461121,ZIVICAL 600MG 30 TBLS,3.0,0.0,0.0,0.0,8499.99,0.0,0.0,25499.97,0.0,63900
ANGLOPHARMA,7707035510582,ENALAPRIL 20 MG X 250 ANGLO,1.0,0.0,764.0,0.0,19100.0,0.0,20.0,34380.0,0.0,81000
COMIS-GCNG,7707040610338,DKG CREMA 20 GR ,5.0,0.0,0.0,0.0,5800.0,0.0,0.0,29000.0,0.0,74500
COMIS-GCNG,7707062800625,FITOBREMG CREMA 32 GR,1.0,0.0,0.0,0.0,23400.0,0.0,0.0,23400.0,0.0,43500
LAB. GERCO S.A.,7707210530817,CALADERM MANTOPIEL DISPLAY 12 SBR,0.0,0.0,1204.17,0.0,0.0,0.19,9.0,12896.66,2059.13,23400
COMIS-GCNG,7707263003016,MEDIZOL AL 2% CREMA X 20 GR,2.0,0.0,0.0,0.0,14500.0,0.0,0.0,29000.0,0.0,73600
COMIS-GCNG,7707263003986,O.K.A.P 10 CAPSULAS,2.0,0.0,0.0,0.0,16200.0,0.0,0.0,32400.0,0.0,81000
TRIDEX S.A.,7707263003993,MEDIZOL 500 MG 2 OVULOS,5.0,0.0,0.0,0.0,13900.0,0.0,0.0,69500.0,0.0,181000
COMIS-GCNG,7707263004518,KENCYCAPS 100 MG 10 CAPS,4.0,0.0,0.0,0.0,7745.71,0.0,0.0,30982.84,0.0,79200
COMIS-GCNG,7707263004976,SHAMPOO LAZZUS TRIDEX AMARILLO 180 ML,2.0,0.0,0.0,0.0,18361.25,0.19,0.0,43699.78,6977.28,138200
COMIS-GCNG,7707263005126,O.K.A.P FORTE X 10 CAPSULAS,2.0,0.0,0.0,0.0,7700.0,0.0,0.0,15400.0,0.0,39600
COMIS-GCNG,7707263005188,ACED FULL 360 ML ,2.0,0.0,0.0,0.0,13400.0,0.0,0.0,26800.0,0.0,68000
COMIS-GCNG,7707263005874,ROCICREAM X 40GR 6 APLICADRE,4.0,0.0,0.0,0.0,10650.0,0.0,0.0,42600.0,0.0,106800
COMIS-GCNG,7707263007755,CLINDABAC OVULOS X 3 UNIDADES,1.0,0.0,0.0,0.0,14152.0,0.0,0.0,14152.0,0.0,34800
COMIS-GCNG,7707263008059,ACED FULL/SIMETICONA/MAGNESIO X 150ML,2.0,0.0,0.0,0.0,6800.0,0.0,0.0,13600.0,0.0,35400
COMIS-GCNG,7707263009872,TRIVAG FEM SOLU VAGI FCO 120 ML,1.0,0.0,0.0,0.0,6975.0,0.19,0.0,8300.25,1325.25,28100
COMIS-GCNG,7707277881631,"FACTOR POLVO 2,5 30 SOBRES ",2.0,0.0,0.0,0.0,31900.0,0.0,0.0,63800.0,0.0,159200
SAN FIORANO,7707290871183,HEMOLUB X 60ML SEN INTIMO,3.0,0.0,0.0,0.0,31568.5,0.19,0.0,112699.55,17994.05,224400
SAN FIORANO,770729087462,LUBRICANTE MULTIORGASMO X 7M SEN INTIMO,3.0,0.0,0.0,0.0,2500.0,0.19,0.0,8925.0,1425.0,15300
SAN FIORANO,7707290878625,LUBRICANTE CALIENTE CREMA DE WHISKY 7 ML,2.0,0.0,0.0,0.0,3361.5,0.19,0.0,8000.37,1277.37,16400
